label,text
1,"Magical Bavaria — 5 castles and palaces worth seeing!
  https://t.co/oDSWsoSNdN
  #medium #mediumwriters #travel #tourism #germany #bavaria #castles #castle #palace #culture #trivia #life #lifelessons #blog #blogs #article #articles #writer #writers #knowmore #intersting https://t.co/2oSHLy5382"
1,"RT @DarkMatterPosts: Interesting facts about Italy. Everything you should know before heading to sunny Italy!
  https://t.co/sPjKAldXID
  #medi…"
1,"RT @DarkEnergyTweet: A Brief History of Cambodia. From Angkor Wat to the Khmer Rouge
  https://t.co/FpvN1YpDee
  #medium #mediumwriters #travel…"
0,"RT @GlamStyle11: Big changes on TikTok. Some users will soon lose access to the popular feature!
  https://t.co/jKL3AZFj5H
  #medium #mediumwri…"
1,"Archaeologists have found the burial place of Saint Claus. Where is it located?
  https://t.co/HOT9yzNLvX
  #medium #mediumwriters #history #life #lifelessons #science #research #study #Saints #Christianity #blog #blogs #article #articles #writer #blogging #bloggers #news https://t.co/Cfs10byui9"
1,"RT @DarkMatterPosts: Did we just find the nearest Black Hole relative to our sun?
  https://t.co/WKShOXwzpo
  #medium #mediumwriters #blackhole…"
0,"RT @DarkEnergyTweet: Webb telescope has taken new images of the Pillars of Creation, one of the most beautiful objects in the Universe!
  htt…"
1,"Egyptian hieroglyphics — how did ancient Egyptian writing initiate the alphabet?
  https://t.co/5jL8razb2s
  #medium #mediumwriters #history #egypt #science #culture #life #lifelessons #research #study #life #lifelessons #blog #blogs #article #articles #writer #blogging #bloggers https://t.co/le2wB0dnXy"
1,"RT @DarkEnergyTweet: After a star is torn apart and swallowed, do black holes “burp”? “We’ve never seen anything like this!”
  https://t.co/U…"
0,"RT @DarkMatterPosts: Scientists predict what could trigger the next pandemic. In the background, climate change
  https://t.co/i1ZLCfHcDj
  #me…"
0,"RT @DarkMatterPosts: 1,600 year old mosaic found in war-ravaged Syria — it’s amazing!
  https://t.co/8NQsih4Vvt
  #medium #mediumwriters #histo…"
1,"RT @DarkEnergyTweet: Solar eclipse — Where does it come from, how to observe it safely, and when will the closest one be?
  https://t.co/qkcK…"
1,"RT @DarkMatterPosts: The world's oldest subway - where is it and when was it built?
  https://t.co/JAmYHxqtpv
  #medium #mediumwriters #metro #…"
1,"RT @DarkEnergyTweet: A World War II wreck has been polluting the ocean for 80 years. How does it affect the underwater ecosystem?
  https://t…"
0,"Ruta Mariana and other spiritual treks in Spain!
  https://t.co/oJOb2pKfHC
  #medium #mediumwriters #christianity #faith #trekking #travel #traveling #spain #life #lifelessons #lifestyle #blog #blogs #article #articles #writer #writers #knowmore #interesting #blogger #bloggers https://t.co/pzW9VIOJ52"
1,"RT @DarkMatterPosts: Record-breaking large sunfish found near the Azores — how much did it weigh?
  https://t.co/DtBDWiTnXw
  #medium #mediumwr…"
0,"RT @DarkEnergyTweet: The first hyperrealistic sculpture of Jesus. The model was the shroud of Turin!
  https://t.co/khqClDG0My
  #medium #mediu…"
1,"Which trekking poles to choose? Check out what to look for when buying one
  https://t.co/JgNZx6Iv4e
  #medium #mediumwriters #shopping #trekking #trek #sport #sports #life #lifelessons #tips #blog #blogs #article #articles #writer #writers #knowmore #interesting #blogger #bloggers https://t.co/v0aw4fieLT"
0,"3 reasons to visit Trentino — Italy’s greenest region!
  https://t.co/PTp5bUHp0B
  #medium #mediumwriters #travel #traveling #italy #trentino #nature #food #life #lifelessons #blog #blogs #article #articles #writer #writers #knowmore #interesting #blogger #bloggers #bloggingcommunity https://t.co/6jyseAUehu"
0,"RT @DarkMatterPosts: Scientists have figured out how to imprint an edible QR code into a cookie!
  https://t.co/f5tDfnEzfL
  #medium #mediumwri…"
0,"RT @DarkEnergyTweet: Trivia about Africa — 50 amazing facts. Check it out!
  https://t.co/OmI3G4bWCT
  #medium #mediumwriters #africa #nature #…"
1,"How were cats domesticated? It happened in 2 stages and in at least 3 different regions of the world
  https://t.co/E1NeUusi25
  #medium #mediumwriters #cats #animals #nature #history #science #life #lifelessons #pets #research #study #blog #blogs #article #articles #writer #writers https://t.co/jaZaBdPNJB"
0,"RT @DarkEnergyTweet: Amazing: an asteroid that is spinning faster and faster — no one knows why!
  https://t.co/k5Gmd9Q44V
  #medium #mediumwri…"
1,"RT @DarkMatterPosts: The largest rats in the world weigh nearly 3 kg. Where can such rodents be found?
  https://t.co/dehj56V9rm
  #medium #med…"
0,"RT @GlamStyle11: Van Gogh’s “Sunflowers” in the soup — this is how activists decided to decorate their protest
  https://t.co/RgCNjX62lw
  #med…"
0,"Levi’s jeans from the 19th century sold for a gigantic amount. You won’t believe how much they cost!
  https://t.co/LHxIOEQxOz
  #medium #mediumwriters #cloathing #jeans #auction #lifestyle #life #lifelessons #money #history #news #blog #blogs #article #articles #writer #writers https://t.co/7YZr5CFxfX"
1,"RT @DarkMatterPosts: Looking for paradise on earth? Here are Micronesia's islands worth visiting
  https://t.co/z7lN2fmXmV
  #medium #mediumwri…"
0,"RT @DarkEnergyTweet: Lab-grown neurons play Pong - This is a completely new field of science!
  https://t.co/f74R3peEpK
  #medium #mediumwriter…"
0,"RT @ArticleBayTwitt: An ancient temple has been found in Egypt, where unknown rituals were performed!
  https://t.co/F8rqgqKNb7
  #medium #medi…"
1,"RT @DarkMatterPosts: You walk, you don’t get sick. What diseases does daily walking protect against?
  https://t.co/F0KUShZyxa
  #medium #mediu…"
1,"RT @DarkEnergyTweet: Matter after the collision of neutron stars flies at superluminal speed. This is impossible, so why the illusion?
  http…"
0,"An ancient temple has been found in Egypt, where unknown rituals were performed!
  https://t.co/F8rqgqKNb7
  #medium #mediumwriters #egypt #science #history #ancient #life #lifelessons #culture #facts #blog #blogs #article #articles #writer #writers #knowmore #interesting https://t.co/dapwdb677j"
1,"RT @DarkEnergyTweet: Jan Vermeer's famous painting is a fake? Surprising reports from the United States!
  https://t.co/WkSmmFIg9T
  #medium #m…"
0,"RT @ArticleBayTwitt: The remains of 76 children in Peru have been discovered - All of them had their hearts ripped out!
  https://t.co/bfaMA6…"
1,"RT @DarkMatterPosts: ""Wrinkles"" at the edge of the solar system. What could these be?
  https://t.co/TWwslhiRB5
  #medium #medium #space #cosmo…"
0,"The remains of 76 children in Peru have been discovered - All of them had their hearts ripped out!
  https://t.co/bfaMA6fhRX
  #medium #mediumwriters #history #culture #life #lifelessons #death #peru #research #study #facts #blog #blogs #article #articles #writer #writers #knowmore https://t.co/j6rj8efabI"
0,"The Pacific Ocean will disappear and another supercontinent will emerge. This awaits us in at least 200 million years.
  https://t.co/LN57mkISiL
  #medium #mediumwriters #science #life #lifelessons #nature #earth #amasia #writer #writers #knowmore #interesting #facts #blogging https://t.co/RkzbUhfo2H"
1,"RT @DarkMatterPosts: Why do koalas cuddle up to trees? You would do that yourself if you were them
  https://t.co/1mbU1PqkgZ
  #medium #mediumw…"
1,"RT @DarkEnergyTweet: How to erase bad memories from the brain? Over the years, there have been various proposals
  https://t.co/hAwpHDx3ET
  #m…"
1,"RT @GlamStyle11: Wedding anniversary gift: what to give your other half?
  https://t.co/6VH9D2EtWC
  #medium #mediumwriters #wedding #anniversa…"
1,"Maya gaggle of their sacrificed victims? A puzzling discovery in Belize.
  https://t.co/t4xxdWju1Y
  #medium #mediumwriters #science #history #culture #life #lifelessons #discovery #research #blog #blogs #article #articles #writer #writers #knowmore #facts #interesting #blogging https://t.co/pEvUJTTzaW"
0,"RT @DarkEnergyTweet: A record-breaking cosmic gamma-ray burst has been recorded!
  https://t.co/UA1vubgcp0
  #medium #mediumwriters #science #s…"
1,"RT @DarkMatterPosts: An Italian town worships the miraculous blood of a saint. Science has an explanation for this.
  https://t.co/dymso1W8hm…"
0,"Vatican City: US tourist destroyed historic statues after refusing to meet the Pope!
  https://t.co/DqRC7qTKhD
  #medium #mediumwriters #art #history #news #life #lifelessons #tourism #travel #traveling #Vatican #pope #blog #blogs #article #articles #writer #writers #knowmore #facts https://t.co/HhArFyNUrJ"
1,"RT @DarkMatterPosts: One million year old ancient DNA found in Antarctica!
  https://t.co/gPTZmV0aev
  #medium #mediumwriters #nature #animals…"
,"RT @DarkEnergyTweet: Interesting facts about Greenland. What you might not have known about the world’s largest island!
  https://t.co/PWvhss…"
1,"Immortal animals? Tardigrades do not age when they are frozen. What is their secret?
  https://t.co/f5gUgf3bwq
  #medium #mediumwriters #nature #animals #death #life #lifelessons #science #news #immortal #facts #blog #blogs #article #articles #writer #writers #knowmore #interesting https://t.co/zTteCzY67Y"
1,"RT @DarkMatterPosts: Largest tsunami in history — 6 cataclysmic events on a massive scale. What caused them?
  https://t.co/us9IF6T28u
  #mediu…"
1,"RT @DarkEnergyTweet: The best ideas are formed in the shower. Scientists have finally figured out why!
  https://t.co/JSbaTRXEEz
  #medium #med…"
1,"Interesting facts about Asia — discover 50 surprising facts!
  https://t.co/gHJ7dV3qQ3
  #medium #mediumwriters #asia #world #trivia #facts #life #lifelessons #blog #blogs #article #articles #writer #writers #facts #blogging #bloggers #bloggingcommunity #knowmore #interesting https://t.co/94IWgDeLjk"
1,"RT @DarkMatterPosts: What exactly is a comet? — A ball of cosmic snow can reach the vicinity of Earth even from another planetary system!
  h…"
0,"RT @DarkMatterPosts: By 2025, Australia intends to try to grow plants on the moon.
  https://t.co/Vp26sPOkIS
  #medium #mediumwriters #australi…"
1,"RT @GlamStyle11: How to save water: 7 ways to spend less on water and take care of the environment
  https://t.co/qfSx5LnMln
  #medium #mediumw…"
1,"In Antarctica, vegetables have been grown without soil — useful in space?
  https://t.co/w0MbAY8Uwp
  #medium #mediumwriters #life #lifelessons #nature #plants #space #tech #technology #science #cosmos #mars #moon #interesting #facts #blog #blogs #article #articles #writer #writers https://t.co/TimTPuVaO2"
0,"RT @DarkMatterPosts: Brain trivia — Grandma’s neurons, the true number of gray cells and the myth of using only 10% of the brain
  https://t.…"
1,"RT @DarkEnergyTweet: Finding even friendly aliens would be deadly. Why? Because of us.
  https://t.co/2eCIjW64QL
  #medium #mediumwriters #alie…"
1,"Italian region will subsidize tourists to come. Where’s the catch?
  https://t.co/jk6axJW1Bs
  #medium #mediumwriters #travel #traveling #tourism #italy #money #blog #blogs #article #articles #writer #writers #knowmore #facts #interesting #blogging #bloggers #bloggingcommunity https://t.co/2niFZdBKLp"
0,"RT @DarkMatterPosts: 50 most interesting facts about Europe! — Surprising nature, culture and geography
  https://t.co/mBipDoHy3j
  #medium #me…"
0,"RT @DarkEnergyTweet: South America — interesting facts that will intrigue you. Learn 50 fascinating facts!
  https://t.co/UjjS6iNger
  #medium…"
0,"RT @DarkMatterPosts: Archaeologists have found the remains of the royal hall of the first kings of East England
  https://t.co/9silPBnMa2
  #me…"
0,"RT @DarkMatterPosts: A gorilla and a chimpanzee have formed a long-term friendship — a scientific precedent!
  https://t.co/KA6BtswWAW
  #mediu…"
0,"RT @DarkEnergyTweet: First-ever aerial footage of an orca killing a white shark!
  https://t.co/EJFoewviYW
  #medium #mediumwriters #science #v…"
1,"Do you like stroking your dog? Your prefrontal cortex loves it too
  https://t.co/itCrjmIuyb
  #medium #mediumwriters #health #science #lifestyle #dogs #animals #life #lifelessons #research #study #blog #blogs #article #articles #writer #writers #knowmore #facts #interesting https://t.co/eIeHqNQklP"
1,"The largest airports in the world. Which one has topped the ranking for more than 20 years?
  https://t.co/r1qpMrNvJo
  #medium #mediumwriters #Airport #travel #traveling #list #life #lifelessons #flying #world #blog #blogs #article #articles #writer #writers #knowmore #interesting https://t.co/IdXtSrjzW5"
0,"RT @DarkMatterPosts: The asteroid that annihilated the dinosaurs caused a gigantic tsunami wave that swept half the globe
  https://t.co/S4RS…"
0,"RT @DarkEnergyTweet: Paralysis of world trade — eight bottlenecks
  https://t.co/zGEHvpF3cx
  #medium #mediumwriters #trade #money #finance #li…"
1,"RT @GlamStyle11: Man 1992 vs. 2022 — which do you prefer?
  https://t.co/nFARSCuwDH
  #medium #mediumwriters #men #man #women #life #lifelesson…"
0,"Physical Nobel 2022 for weirdness
  https://t.co/tHJ3dwLKwV
  #medium #mediumwriters #history #science #NobelPrize #nobel #physics #news #life #lifelessons #quantum #blog #blogs #article #articles #writer #writers #knowmore #facts #interesting #blogging #bloggers #bloggingcommunity https://t.co/BXCe9gyykT"
0,"RT @DarkMatterPosts: Another Tyrannosaurus skeleton will soon go up for auction. The remains are worth up to $25 million!
  https://t.co/kMg9…"
0,"RT @DarkEnergyTweet: Artificial intelligence-controlled cockroach-killing laser created
  https://t.co/cZBIij6TOv
  #medium #mediumwriters #tec…"
